angle,v0,r,ymax,age,batchId,fitness,iteration,accepted,conv_objective,ConstraintEvaluation_impConstr1
31.7600738319,141.787702726,1836.19308699,284.179319734,0.0,5.0,715.521759346,4.0,accepted,0.0,-34.1793197344
27.1046257629,160.483915175,2131.78077699,272.776131109,0.0,5.0,726.924947971,4.0,accepted,0.0,-22.7761311093
25.753980675,121.393997902,1176.95732922,141.949405431,0.0,5.0,1176.95732922,4.0,accepted,0.0,108.050594569
24.2638042428,121.393997902,1126.70326015,126.967346545,0.0,5.0,1126.70326015,4.0,accepted,0.0,123.032653455
27.1046257629,120.424475884,1200.3531863,153.593512831,0.0,5.0,1200.3531863,4.0,accepted,0.0,96.4064871693
31.7600738319,121.393997902,1345.97082008,208.309831217,0.0,5.0,1345.97082008,4.0,accepted,0.0,41.6901687831
27.1046257629,130.962171746,1419.61721338,181.649865362,0.0,5.0,1419.61721338,4.0,accepted,0.0,68.3501346385
25.753980675,120.424475884,1158.23269075,139.691081164,0.0,5.0,1158.23269075,4.0,accepted,0.0,110.308918836
74.1244744857,123.415064603,817.872269047,718.956184341,0.0,5.0,280.74489474,4.0,accepted,0.0,-468.956184341
40.385339138,118.159733091,1406.22229194,299.04216555,0.0,5.0,700.658913531,4.0,accepted,0.0,-49.04216555
31.7600738319,160.483915175,2352.36244675,364.064522747,0.0,5.0,635.636556333,4.0,accepted,0.0,-114.064522747
24.2638042428,120.424475884,1108.77813178,124.947377254,0.0,5.0,1108.77813178,4.0,accepted,0.0,125.052622746
31.7600738319,136.728314815,1707.48987923,264.260504939,0.0,5.0,735.440574142,4.0,accepted,0.0,-14.260504939
46.9752169312,116.855828712,1390.08572025,372.348075318,0.0,5.0,627.353003763,4.0,accepted,0.0,-122.348075318
40.385339138,123.415064603,1534.0917184,326.234417028,0.0,5.0,673.466662053,4.0,accepted,0.0,-76.234417028
40.385339138,123.415064603,1534.0917184,326.234417028,0.0,5.0,673.466662053,4.0,accepted,0.0,-76.234417028
28.3422581533,123.415064603,1298.79123555,175.140788975,0.0,5.0,1298.79123555,4.0,accepted,0.0,74.8592110247
27.1046257629,160.483915175,2131.78077699,272.776131109,4.0,6.0,703.083367219,5.0,accepted,0.0,-22.7761311093
23.589403466,141.787702726,1504.66023112,164.259630967,4.0,6.0,1504.66023112,5.0,accepted,0.0,85.740369033
27.1046257629,136.728314815,1547.37808643,197.997754899,4.0,6.0,1547.37808643,5.0,accepted,0.0,52.0022451013
27.1046257629,141.787702726,1664.01275921,212.921969967,4.0,6.0,1664.01275921,5.0,accepted,0.0,37.0780300331
27.1046257629,136.728314815,1547.37808643,197.997754899,4.0,6.0,1547.37808643,5.0,accepted,0.0,52.0022451013
23.589403466,141.787702726,1504.66023112,164.259630967,4.0,6.0,1504.66023112,5.0,accepted,0.0,85.740369033
27.1046257629,130.962171746,1419.61721338,181.649865362,4.0,6.0,1419.61721338,5.0,accepted,0.0,68.3501346385
31.7600738319,141.787702726,1836.19308699,284.179319734,4.0,6.0,691.680178593,5.0,accepted,0.0,-34.1793197344
27.1046257629,157.495460682,2053.12599721,262.711706684,4.0,6.0,713.147791644,5.0,accepted,0.0,-12.7117066836
24.2638042428,141.787702726,1537.06507341,173.210711942,4.0,6.0,1537.06507341,5.0,accepted,0.0,76.789288058
46.9752169312,119.341547543,1449.8536061,388.357488939,4.0,6.0,587.502009388,5.0,accepted,0.0,-138.357488939
52.7573745436,119.341547543,1400.35050306,460.511606125,4.0,6.0,515.347892203,5.0,accepted,0.0,-210.511606125
27.1046257629,130.962171746,1419.61721338,181.649865362,4.0,6.0,1419.61721338,5.0,accepted,0.0,68.3501346385
52.7573745436,118.159733091,1372.75307095,451.436065568,4.0,6.0,524.42343276,5.0,accepted,0.0,-201.436065568
74.1244744857,116.265728033,725.859498328,638.071732024,4.0,6.0,337.787766304,5.0,accepted,0.0,-388.071732024
27.1046257629,136.728314815,1547.37808643,197.997754899,4.0,6.0,1547.37808643,5.0,accepted,0.0,52.0022451013
23.589403466,136.728314815,1399.19496186,152.746276756,4.0,6.0,1399.19496186,5.0,accepted,0.0,97.2537232441
74.1244744857,116.265728033,725.859498328,638.071732024,4.0,6.0,337.787766304,5.0,accepted,0.0,-388.071732024
23.589403466,130.962171746,1283.66898184,140.134622341,4.0,6.0,1283.66898184,5.0,accepted,0.0,109.865377659
31.7600738319,160.483915175,2352.36244675,364.064522747,4.0,6.0,611.79497558,5.0,accepted,0.0,-114.064522747
70.7090979222,116.265728033,860.211629352,614.407443626,4.0,6.0,361.452054702,5.0,accepted,0.0,-364.407443626
74.1244744857,116.855828712,733.246321159,644.565168907,4.0,6.0,331.294329421,5.0,accepted,0.0,-394.565168907
46.9752169312,116.265728033,1376.08180827,368.596990335,4.0,6.0,607.262507992,5.0,accepted,0.0,-118.596990335
27.1046257629,160.483915175,2131.78077699,272.776131109,4.0,6.0,703.083367219,5.0,accepted,0.0,-22.7761311093
23.589403466,130.962171746,1283.66898184,140.134622341,4.0,6.0,1283.66898184,5.0,accepted,0.0,109.865377659
74.1244744857,118.159733091,749.701079081,659.029835845,4.0,6.0,316.829662483,5.0,accepted,0.0,-409.029835845
46.9752169312,119.341547543,1449.8536061,388.357488939,4.0,6.0,587.502009388,5.0,accepted,0.0,-138.357488939
23.589403466,136.728314815,1399.19496186,152.746276756,4.0,6.0,1399.19496186,5.0,accepted,0.0,97.2537232441
27.1046257629,130.962171746,1419.61721338,181.649865362,4.0,6.0,1419.61721338,5.0,accepted,0.0,68.3501346385
31.7600738319,136.728314815,1707.48987923,264.260504939,4.0,6.0,711.598993389,5.0,accepted,0.0,-14.260504939
46.9752169312,119.341547543,1449.8536061,388.357488939,4.0,6.0,587.502009388,5.0,accepted,0.0,-138.357488939
70.7090979222,116.855828712,868.96570768,620.660057172,4.0,6.0,355.199441156,5.0,accepted,0.0,-370.660057172
46.9752169312,119.341547543,1449.8536061,388.357488939,4.0,6.0,587.502009388,5.0,accepted,0.0,-138.357488939
27.1046257629,130.962171746,1419.61721338,181.649865362,4.0,6.0,1419.61721338,5.0,accepted,0.0,68.3501346385
46.9752169312,118.159733091,1421.28059072,380.703926913,4.0,6.0,595.155571415,5.0,accepted,0.0,-130.703926913
23.589403466,130.962171746,1283.66898184,140.134622341,4.0,6.0,1283.66898184,5.0,accepted,0.0,109.865377659
31.7600738319,136.728314815,1707.48987923,264.260504939,4.0,6.0,711.598993389,5.0,accepted,0.0,-14.260504939
70.7090979222,116.265728033,860.211629352,614.407443626,4.0,6.0,361.452054702,5.0,accepted,0.0,-364.407443626
46.9752169312,119.341547543,1449.8536061,388.357488939,4.0,6.0,587.502009388,5.0,accepted,0.0,-138.357488939
23.589403466,130.962171746,1283.66898184,140.134622341,4.0,6.0,1283.66898184,5.0,accepted,0.0,109.865377659
31.7600738319,157.495460682,2265.56902399,350.631896291,4.0,6.0,625.227602036,5.0,accepted,0.0,-100.631896291
24.2638042428,130.962171746,1311.31448615,147.771047339,4.0,6.0,1311.31448615,5.0,accepted,0.0,102.228952661
31.7600738319,136.728314815,1707.48987923,264.260504939,4.0,6.0,711.598993389,5.0,accepted,0.0,-14.260504939
40.385339138,119.341547543,1434.49257962,305.054023061,4.0,6.0,670.805475266,5.0,accepted,0.0,-55.0540230614
40.385339138,123.415064603,1534.0917184,326.234417028,4.0,6.0,649.6250813,5.0,accepted,0.0,-76.234417028
40.385339138,118.159733091,1406.22229194,299.04216555,4.0,6.0,676.817332778,5.0,accepted,0.0,-49.04216555
46.9752169312,116.855828712,1390.08572025,372.348075318,4.0,6.0,603.51142301,5.0,accepted,0.0,-122.348075318
27.1046257629,157.495460682,2053.12599721,262.711706684,4.0,6.0,713.147791644,5.0,accepted,0.0,-12.7117066836
40.385339138,118.159733091,1406.22229194,299.04216555,4.0,6.0,676.817332778,5.0,accepted,0.0,-49.04216555
46.9752169312,118.159733091,1421.28059072,380.703926913,4.0,6.0,595.155571415,5.0,accepted,0.0,-130.703926913
31.108715503,133.493630815,1608.80069606,242.706107882,3.0,7.0,1608.80069606,6.0,accepted,0.0,7.29389211779
27.1046257629,136.728314815,1547.37808643,197.997754899,3.0,7.0,1547.37808643,6.0,accepted,0.0,52.0022451013
52.7573745436,122.845126065,1483.77921125,487.947514723,3.0,7.0,1014.54373316,6.0,accepted,0.0,-237.947514723
25.753980675,133.493630815,1423.27027627,171.656494649,3.0,7.0,1423.27027627,6.0,accepted,0.0,78.343505351
31.108715503,136.728314815,1687.71098467,254.61063345,3.0,7.0,1247.88061444,6.0,accepted,0.0,-4.6106334505
24.2638042428,133.493630815,1362.49906478,153.53899917,3.0,7.0,1362.49906478,6.0,accepted,0.0,96.4610008295
31.108715503,146.370285453,1934.13593717,291.786674742,3.0,7.0,1210.70457314,6.0,accepted,0.0,-41.7866747417
27.0206400245,133.493630815,1471.9051358,187.660284907,3.0,7.0,1471.9051358,6.0,accepted,0.0,62.3397150925
31.108715503,133.493630815,1608.80069606,242.706107882,3.0,7.0,1608.80069606,6.0,accepted,0.0,7.29389211779
46.9752169312,119.341547543,1449.8536061,388.357488939,3.0,7.0,1114.13375895,6.0,accepted,0.0,-138.357488939
31.108715503,133.493630815,1608.80069606,242.706107882,3.0,7.0,1608.80069606,6.0,accepted,0.0,7.29389211779
27.0206400245,130.962171746,1416.61053332,180.610509346,3.0,7.0,1416.61053332,6.0,accepted,0.0,69.389490654
31.108715503,141.787702726,1814.92334484,273.802082637,3.0,7.0,1228.68916525,6.0,accepted,0.0,-23.8020826374
23.589403466,133.493630815,1333.77447265,145.604501362,3.0,7.0,1333.77447265,6.0,accepted,0.0,104.395498638
46.9752169312,119.341547543,1449.8536061,388.357488939,3.0,7.0,1114.13375895,6.0,accepted,0.0,-138.357488939
52.7573745436,118.159733091,1372.75307095,451.436065568,3.0,7.0,1051.05518232,6.0,accepted,0.0,-201.436065568
27.1046257629,136.728314815,1547.37808643,197.997754899,3.0,7.0,1547.37808643,6.0,accepted,0.0,52.0022451013
24.2638042428,136.728314815,1429.3284705,161.069954849,3.0,7.0,1429.3284705,6.0,accepted,0.0,88.930045151
27.1046257629,146.370285453,1773.31284358,226.907673593,3.0,7.0,1773.31284358,6.0,accepted,0.0,23.0923264073
27.0206400245,136.728314815,1544.10081508,196.864860265,3.0,7.0,1544.10081508,6.0,accepted,0.0,53.1351397346
27.1046257629,136.728314815,1547.37808643,197.997754899,3.0,7.0,1547.37808643,6.0,accepted,0.0,52.0022451013
27.1046257629,136.728314815,1547.37808643,197.997754899,3.0,7.0,1547.37808643,6.0,accepted,0.0,52.0022451013
27.1046257629,130.962171746,1419.61721338,181.649865362,3.0,7.0,1419.61721338,6.0,accepted,0.0,68.3501346385
27.0206400245,136.728314815,1544.10081508,196.864860265,3.0,7.0,1544.10081508,6.0,accepted,0.0,53.1351397346
46.9752169312,116.265728033,1376.08180827,368.596990335,3.0,7.0,1133.89425755,6.0,accepted,0.0,-118.596990335
25.753980675,136.728314815,1493.08045758,180.076097877,3.0,7.0,1493.08045758,6.0,accepted,0.0,69.9239021225
24.2638042428,141.787702726,1537.06507341,173.210711942,3.0,7.0,1537.06507341,6.0,accepted,0.0,76.789288058
25.753980675,146.370285453,1711.08714484,206.369251308,3.0,7.0,1711.08714484,6.0,accepted,0.0,43.6307486924
25.753980675,136.728314815,1493.08045758,180.076097877,3.0,7.0,1493.08045758,6.0,accepted,0.0,69.9239021225
25.753980675,130.962171746,1369.80272444,165.207928499,3.0,7.0,1369.80272444,6.0,accepted,0.0,84.792071501
52.7573745436,118.159733091,1372.75307095,451.436065568,3.0,7.0,1051.05518232,6.0,accepted,0.0,-201.436065568
52.7573745436,116.265728033,1329.09753395,437.079744479,3.0,7.0,1065.41150341,6.0,accepted,0.0,-187.079744479
57.9946119462,116.855828712,1252.49124789,500.996404878,3.0,7.0,1001.49484301,6.0,accepted,0.0,-250.996404878
27.0206400245,136.728314815,1544.10081508,196.864860265,3.0,7.0,1544.10081508,6.0,accepted,0.0,53.1351397346
24.2638042428,136.728314815,1429.3284705,161.069954849,3.0,7.0,1429.3284705,6.0,accepted,0.0,88.930045151
46.9752169312,119.341547543,1449.8536061,388.357488939,3.0,7.0,1114.13375895,6.0,accepted,0.0,-138.357488939
24.2638042428,130.962171746,1311.31448615,147.771047339,3.0,7.0,1311.31448615,6.0,accepted,0.0,102.228952661
27.0206400245,136.728314815,1544.10081508,196.864860265,3.0,7.0,1544.10081508,6.0,accepted,0.0,53.1351397346
52.7573745436,116.855828712,1342.6233031,441.527754931,3.0,7.0,1060.96349295,6.0,accepted,0.0,-191.527754931
23.589403466,136.728314815,1399.19496186,152.746276756,3.0,7.0,1399.19496186,6.0,accepted,0.0,97.2537232441
46.9752169312,119.268060021,1448.06858914,387.879354663,3.0,7.0,1114.61189322,6.0,accepted,0.0,-137.879354663
27.1046257629,146.370285453,1773.31284358,226.907673593,3.0,7.0,1773.31284358,6.0,accepted,0.0,23.0923264073
57.9946119462,119.268060021,1304.73481442,521.89382756,3.0,7.0,980.597420326,6.0,accepted,0.0,-271.89382756
27.0206400245,130.962171746,1416.61053332,180.610509346,3.0,7.0,1416.61053332,6.0,accepted,0.0,69.389490654
52.7573745436,119.268060021,1398.62643285,459.944637829,3.0,7.0,1042.54661006,6.0,accepted,0.0,-209.944637829
23.589403466,146.370285453,1603.49330154,175.048966219,3.0,7.0,1603.49330154,6.0,accepted,0.0,74.9510337814
27.0206400245,136.728314815,1544.10081508,196.864860265,3.0,7.0,1544.10081508,6.0,accepted,0.0,53.1351397346
23.589403466,136.728314815,1399.19496186,152.746276756,3.0,7.0,1399.19496186,6.0,accepted,0.0,97.2537232441
52.7573745436,119.268060021,1398.62643285,459.944637829,3.0,7.0,1042.54661006,6.0,accepted,0.0,-209.944637829
23.589403466,130.962171746,1283.66898184,140.134622341,3.0,7.0,1283.66898184,6.0,accepted,0.0,109.865377659
27.1046257629,136.728314815,1547.37808643,197.997754899,1.0,8.0,1547.37808643,7.0,accepted,0.0,52.0022451013
27.1046257629,136.728314815,1547.37808643,197.997754899,1.0,8.0,1547.37808643,7.0,accepted,0.0,52.0022451013
46.9752169312,119.341547543,1449.8536061,388.357488939,1.0,8.0,594.888832219,7.0,accepted,0.0,-138.357488939
25.753980675,141.787702726,1605.62240975,193.649455892,1.0,8.0,1605.62240975,7.0,accepted,0.0,56.3505441077
27.1046257629,160.483915175,2131.78077699,272.776131109,1.0,8.0,710.47019005,7.0,accepted,0.0,-22.7761311093
24.2638042428,136.728314815,1429.3284705,161.069954849,1.0,8.0,1429.3284705,7.0,accepted,0.0,88.930045151
52.7573745436,119.341547543,1400.35050306,460.511606125,1.0,8.0,522.734715034,7.0,accepted,0.0,-210.511606125
23.589403466,136.728314815,1399.19496186,152.746276756,1.0,8.0,1399.19496186,7.0,accepted,0.0,97.2537232441
27.1046257629,136.728314815,1547.37808643,197.997754899,1.0,8.0,1547.37808643,7.0,accepted,0.0,52.0022451013
27.1046257629,136.728314815,1547.37808643,197.997754899,1.0,8.0,1547.37808643,7.0,accepted,0.0,52.0022451013
27.1046257629,136.728314815,1547.37808643,197.997754899,1.0,8.0,1547.37808643,7.0,accepted,0.0,52.0022451013
70.7090979222,116.855828712,868.96570768,620.660057172,1.0,8.0,362.586263987,7.0,accepted,0.0,-370.660057172
27.1046257629,141.787702726,1664.01275921,212.921969967,1.0,8.0,1664.01275921,7.0,accepted,0.0,37.0780300331
25.580173568,136.728314815,1485.84959121,177.816940195,1.0,8.0,1485.84959121,7.0,accepted,0.0,72.1830598047
27.1046257629,136.728314815,1547.37808643,197.997754899,1.0,8.0,1547.37808643,7.0,accepted,0.0,52.0022451013
25.753980675,141.787702726,1605.62240975,193.649455892,1.0,8.0,1605.62240975,7.0,accepted,0.0,56.3505441077
27.1046257629,136.728314815,1547.37808643,197.997754899,1.0,8.0,1547.37808643,7.0,accepted,0.0,52.0022451013
46.9752169312,119.341547543,1449.8536061,388.357488939,1.0,8.0,594.888832219,7.0,accepted,0.0,-138.357488939
23.589403466,141.787702726,1504.66023112,164.259630967,1.0,8.0,1504.66023112,7.0,accepted,0.0,85.740369033
27.1046257629,136.728314815,1547.37808643,197.997754899,1.0,8.0,1547.37808643,7.0,accepted,0.0,52.0022451013
27.1046257629,136.728314815,1547.37808643,197.997754899,1.0,8.0,1547.37808643,7.0,accepted,0.0,52.0022451013
27.1046257629,157.495460682,2053.12599721,262.711706684,1.0,8.0,720.534614475,7.0,accepted,0.0,-12.7117066836
24.2638042428,136.728314815,1429.3284705,161.069954849,1.0,8.0,1429.3284705,7.0,accepted,0.0,88.930045151
52.7573745436,119.341547543,1400.35050306,460.511606125,1.0,8.0,522.734715034,7.0,accepted,0.0,-210.511606125
25.580173568,136.728314815,1485.84959121,177.816940195,1.0,8.0,1485.84959121,7.0,accepted,0.0,72.1830598047
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,8.0,338.681152252,7.0,accepted,0.0,-394.565168907
52.7573745436,118.159733091,1372.75307095,451.436065568,1.0,8.0,531.810255591,7.0,accepted,0.0,-201.436065568
23.589403466,141.787702726,1504.66023112,164.259630967,1.0,8.0,1504.66023112,7.0,accepted,0.0,85.740369033
25.753980675,136.728314815,1493.08045758,180.076097877,1.0,8.0,1493.08045758,7.0,accepted,0.0,69.9239021225
52.7573745436,119.341547543,1400.35050306,460.511606125,1.0,8.0,522.734715034,7.0,accepted,0.0,-210.511606125
70.7090979222,118.159733091,888.46614014,634.58827024,1.0,8.0,348.658050919,7.0,accepted,0.0,-384.58827024
24.2638042428,141.787702726,1537.06507341,173.210711942,1.0,8.0,1537.06507341,7.0,accepted,0.0,76.789288058
52.7573745436,118.007651872,1369.22165458,450.274743298,1.0,8.0,532.971577861,7.0,accepted,0.0,-200.274743298
23.589403466,141.787702726,1504.66023112,164.259630967,1.0,8.0,1504.66023112,7.0,accepted,0.0,85.740369033
24.2638042428,136.728314815,1429.3284705,161.069954849,1.0,8.0,1429.3284705,7.0,accepted,0.0,88.930045151
27.1046257629,160.483915175,2131.78077699,272.776131109,1.0,8.0,710.47019005,7.0,accepted,0.0,-22.7761311093
70.7090979222,116.855828712,868.96570768,620.660057172,1.0,8.0,362.586263987,7.0,accepted,0.0,-370.660057172
74.1244744857,116.855828712,733.246321159,644.565168907,1.0,8.0,338.681152252,7.0,accepted,0.0,-394.565168907
24.2638042428,141.787702726,1537.06507341,173.210711942,1.0,8.0,1537.06507341,7.0,accepted,0.0,76.789288058
23.589403466,136.728314815,1399.19496186,152.746276756,1.0,8.0,1399.19496186,7.0,accepted,0.0,97.2537232441
52.7573745436,119.341547543,1400.35050306,460.511606125,1.0,8.0,522.734715034,7.0,accepted,0.0,-210.511606125
70.7090979222,116.265728033,860.211629352,614.407443626,1.0,8.0,368.838877533,7.0,accepted,0.0,-364.407443626
52.7573745436,116.855828712,1342.6233031,441.527754931,1.0,8.0,541.718566227,7.0,accepted,0.0,-191.527754931
52.7573745436,116.265728033,1329.09753395,437.079744479,1.0,8.0,546.16657668,7.0,accepted,0.0,-187.079744479
52.7573745436,118.007651872,1369.22165458,450.274743298,1.0,8.0,532.971577861,7.0,accepted,0.0,-200.274743298
27.1046257629,157.495460682,2053.12599721,262.711706684,1.0,8.0,720.534614475,7.0,accepted,0.0,-12.7117066836
24.2638042428,136.728314815,1429.3284705,161.069954849,1.0,8.0,1429.3284705,7.0,accepted,0.0,88.930045151
52.7573745436,119.341547543,1400.35050306,460.511606125,1.0,8.0,522.734715034,7.0,accepted,0.0,-210.511606125
25.580173568,136.728314815,1485.84959121,177.816940195,1.0,8.0,1485.84959121,7.0,accepted,0.0,72.1830598047
52.7573745436,116.855828712,1342.6233031,441.527754931,1.0,8.0,541.718566227,7.0,accepted,0.0,-191.527754931
57.9946119462,118.007651872,1277.3040173,510.921510778,4.0,9.0,486.85095731,8.0,accepted,0.0,-260.921510778
25.580173568,157.495460682,1971.487415,235.934957242,4.0,9.0,1971.487415,8.0,accepted,0.0,14.0650427584
24.2638042428,160.483915175,1969.14702627,221.901703603,4.0,9.0,1969.14702627,8.0,accepted,0.0,28.0982963967
74.1244744857,118.007651872,747.772468088,657.334477226,4.0,9.0,340.437990862,8.0,accepted,0.0,-407.334477226
27.1046257629,136.728314815,1547.37808643,197.997754899,4.0,9.0,1547.37808643,8.0,accepted,0.0,52.0022451013
25.580173568,141.787702726,1597.84651193,191.220012668,4.0,9.0,1597.84651193,8.0,accepted,0.0,58.7799873325
74.1244744857,118.159733091,749.701079081,659.029835845,4.0,9.0,338.742632243,8.0,accepted,0.0,-409.029835845
25.580173568,141.787702726,1597.84651193,191.220012668,4.0,9.0,1597.84651193,8.0,accepted,0.0,58.7799873325
74.1244744857,118.159733091,749.701079081,659.029835845,4.0,9.0,338.742632243,8.0,accepted,0.0,-409.029835845
43.2784352168,118.007651872,1418.43555682,333.914613477,4.0,9.0,663.857854611,8.0,accepted,0.0,-83.9146134766
31.108715503,160.483915175,2325.11360074,350.7701568,4.0,9.0,647.002311287,8.0,accepted,0.0,-100.7701568
25.580173568,136.728314815,1485.84959121,177.816940195,4.0,9.0,1485.84959121,8.0,accepted,0.0,72.1830598047
27.1046257629,160.483915175,2131.78077699,272.776131109,4.0,9.0,724.996336978,8.0,accepted,0.0,-22.7761311093
24.2638042428,146.370285453,1638.02664433,184.587995754,4.0,9.0,1638.02664433,8.0,accepted,0.0,65.4120042464
57.9946119462,118.159733091,1280.59836508,512.239249641,4.0,9.0,485.533218446,8.0,accepted,0.0,-262.239249641
