v0,angle,r,t,ProbabilityWeight-angle,ProbabilityWeight,ProbabilityWeight-v0,prefix,PointProbability
26.1406754292,55.5811433053,65.0257059629,4.40084948199,1.0,1.0,1.0,840,0.000740421600821
26.014229733,6.04755690346,14.4694761809,0.559326669692,1.0,1.0,1.0,841,0.000725876714184
30.1902198139,58.0829898392,83.4739154614,5.22977639951,1.0,1.0,1.0,842,0.00099663420415
39.8465555986,19.2428768832,100.825242208,2.68007340812,1.0,1.0,1.0,843,0.000143453986832
29.4850945413,81.8856254958,24.7924070985,5.9571220285,1.0,1.0,1.0,844,0.000992081166517
30.7207041778,16.8930181889,53.5529928588,1.82183555211,1.0,1.0,1.0,845,0.00098704851025
35.4158163993,38.1699297841,124.367453567,4.46669967124,1.0,1.0,1.0,846,0.000554732564718
30.4401013674,11.8279736319,37.9379859199,1.27335256459,1.0,1.0,1.0,847,0.000993499633783
25.5075628035,84.7499405778,12.0990078189,5.18378659378,1.0,1.0,1.0,848,0.000666118537113
27.3721846227,45.1756009553,76.4512669154,3.9620991908,1.0,1.0,1.0,849,0.000868701184248
27.5198544014,52.630801212,74.5544877597,4.46350146284,1.0,1.0,1.0,850,0.000881905611503
28.6985250278,10.366118179,29.7507340417,1.0538653583,1.0,1.0,1.0,851,0.000964134430474
29.0772232905,64.9968378013,66.0958168515,5.37800727306,1.0,1.0,1.0,852,0.000980514212357
34.2042144295,21.7924474591,82.3042881615,2.5914609627,1.0,1.0,1.0,853,0.000700363228463
28.0651202232,76.844343299,35.6249872671,5.57725728478,1.0,1.0,1.0,854,0.000925405743203
29.6014233568,21.4111715407,60.7762466007,2.2053562708,1.0,1.0,1.0,855,0.000994191864675
31.5928802401,20.2550178057,66.1585277063,2.23212867246,1.0,1.0,1.0,856,0.000948007229678
28.4427062758,7.9239734269,22.5431283339,0.800220903181,1.0,1.0,1.0,857,0.000950135116885
34.9021857995,42.7653556591,123.924330658,4.83642811438,1.0,1.0,1.0,858,0.000616759380833
31.1049977468,50.1872904518,97.1125848673,4.87613062077,1.0,1.0,1.0,859,0.000973294858857
27.2919655693,10.2566912969,26.6342248404,0.991748063839,1.0,1.0,1.0,860,0.000861296203656
32.8264127306,67.0422091666,78.9834371111,6.16863531302,1.0,1.0,1.0,861,0.000850084111399
30.3467907548,41.2631067346,93.1738718954,4.08454045605,1.0,1.0,1.0,862,0.000994959667439
30.4323788665,46.951221256,94.283912166,4.53860311209,1.0,1.0,1.0,863,0.000993633521439
29.7628837464,40.2610199794,89.1568172697,3.92548604412,1.0,1.0,1.0,864,0.000996234822439
29.9625500158,37.0610448979,88.1124749187,3.68518315102,1.0,1.0,1.0,865,0.000997327725542
33.6181946761,49.771226152,113.729052861,5.23807001669,1.0,1.0,1.0,866,0.000767609256729
23.6762778493,17.4192201748,32.6766787128,1.44647987394,1.0,1.0,1.0,867,0.000448235265537
27.860511579,19.5542502437,49.9617384979,1.90303922376,1.0,1.0,1.0,868,0.000910104350281
22.8200770066,73.9428501737,28.2488819969,4.47546550429,1.0,1.0,1.0,869,0.000355697835529
33.4237034879,80.6892366511,36.4001265635,6.73129746615,1.0,1.0,1.0,870,0.000788926031044
26.9706697833,34.8647457244,69.6292031197,3.14643754408,1.0,1.0,1.0,871,0.000830120313591
36.3352252619,26.6595734893,108.041508109,3.32718354678,1.0,1.0,1.0,872,0.000446931748603
30.3333584512,56.5199633994,86.3997357042,5.16334477837,1.0,1.0,1.0,873,0.000995141482494
34.2215118952,37.6987337211,115.641087041,4.27077172575,1.0,1.0,1.0,874,0.000698324730156
40.160816821,7.03090827959,39.9879523799,1.00323979181,1.0,1.0,1.0,875,0.000126502681839
34.9679524399,17.4922077946,71.5380138543,2.14500621924,1.0,1.0,1.0,876,0.000608804043781
35.5614615801,62.277778121,106.276470527,6.42438322064,1.0,1.0,1.0,877,0.000537275167518
28.8363366183,57.7139156434,76.6307088541,4.9751013101,1.0,1.0,1.0,878,0.000970707540051
30.6500734693,7.16767907193,23.7346194892,0.780473190526,1.0,1.0,1.0,879,0.000988961662871
26.6884855549,22.7577732172,51.8536829985,2.10695283778,1.0,1.0,1.0,880,0.000800939104028
25.7220644266,23.4859840429,49.3531406936,2.09201603329,1.0,1.0,1.0,881,0.000691658835831
30.0690333079,58.7514196834,81.8333963614,5.24627755536,1.0,1.0,1.0,882,0.000997260645615
31.2027620488,6.57684318758,22.6080566045,0.729352826677,1.0,1.0,1.0,883,0.000968912924574
27.9277357529,13.3286867496,35.7073108709,1.31395413042,1.0,1.0,1.0,884,0.000915272555199
30.8747879041,68.9932867661,65.1037172868,5.88220429631,1.0,1.0,1.0,885,0.000982207313983
36.0656642029,19.283572476,82.746651809,2.43070636656,1.0,1.0,1.0,886,0.000477833255232
30.7133119506,57.2196883085,87.6313001439,5.26985712473,1.0,1.0,1.0,887,0.000987257798029
32.926293315,24.0546223193,82.3525835951,2.73897960197,1.0,1.0,1.0,888,0.000840371138951
34.3038015619,12.9553109612,52.4697029303,1.569510974,1.0,1.0,1.0,889,0.000688595020791
41.4055079838,24.4537752726,131.843848422,3.49799625366,1.0,1.0,1.0,890,7.39504467422e-05
31.3081598509,62.7813544445,81.3646206173,5.68190436173,1.0,1.0,1.0,891,0.00096379810087
34.3317367437,73.4557174119,65.6608076477,6.71640832019,1.0,1.0,1.0,892,0.000685280753436
38.9114681368,71.4175887933,93.3351337916,7.52711603287,1.0,1.0,1.0,893,0.000203735419861
37.9645462808,36.7746818698,141.051586587,4.63841303616,1.0,1.0,1.0,894,0.000280458994877
24.6226427122,58.4468109285,55.1739452426,4.28210243192,1.0,1.0,1.0,895,0.000559357078253
28.815823844,21.3987437674,57.5661763086,2.14564018371,1.0,1.0,1.0,896,0.000969772991067
27.7171498116,28.451818792,65.6730602934,2.69489648254,1.0,1.0,1.0,897,0.000898637186058
23.20031779,76.706865726,24.5809288986,4.60789765514,1.0,1.0,1.0,898,0.000395596168535
31.7022448433,6.04015361542,21.4628225482,0.680792193871,1.0,1.0,1.0,899,0.00094119912531
33.153851111,11.8406821431,45.0494598012,1.38834141741,1.0,1.0,1.0,900,0.000817435451337
35.1421904412,21.6309003198,86.3640934952,2.64373937781,1.0,1.0,1.0,901,0.000587728453227
24.1939164833,7.1225765725,14.6976277861,0.612217088568,1.0,1.0,1.0,902,0.000508210311845
35.7869648105,19.5148348097,82.2949208713,2.43972821998,1.0,1.0,1.0,903,0.0005104681487
31.8314488274,51.6433245611,100.624403423,5.0940901626,1.0,1.0,1.0,904,0.000932643830554
32.6789207711,38.7139641386,106.35780779,4.1711164021,1.0,1.0,1.0,905,0.000864002055365
36.7230377381,76.4137363786,62.8427156141,7.28478157318,1.0,1.0,1.0,906,0.000403881997176
31.590049279,70.3954848427,64.3718006575,6.0732257511,1.0,1.0,1.0,907,0.000948178090186
27.8811373611,32.3453882959,71.70838291,3.04428891003,1.0,1.0,1.0,908,0.000911704477745
34.6750288247,25.7538743552,96.0281735619,3.0747987116,1.0,1.0,1.0,909,0.00064418734193
28.2485323255,35.3753924627,76.8742206829,3.33754124042,1.0,1.0,1.0,910,0.000938004453963
20.8900409353,52.2235958016,43.1218535693,3.36972285942,1.0,1.0,1.0,911,0.000189668989906
34.7837744392,26.4450909806,98.4571903072,3.16134785964,1.0,1.0,1.0,912,0.000631070459763
28.0083319295,54.9319125083,75.2850126387,4.67836232662,1.0,1.0,1.0,913,0.000921287956359
33.7576733222,37.7529318148,112.582793323,4.21804014923,1.0,1.0,1.0,914,0.000751976671653
28.2445163877,49.1637748024,80.5450420216,4.36107887353,1.0,1.0,1.0,915,0.000937740279735
35.4256514359,39.8901218443,126.027135817,4.63654799608,1.0,1.0,1.0,916,0.00055355084431
26.1307629903,28.5572608429,58.5102562688,2.54927885749,1.0,1.0,1.0,917,0.000739288011864
39.761379005,80.8762643477,50.5138224408,8.01190328461,1.0,1.0,1.0,918,0.000148326670731
33.8568939176,66.0884634734,86.682281822,6.31653809361,1.0,1.0,1.0,919,0.000740699391737
23.9785284663,16.2090544242,31.4528223908,1.36600713264,1.0,1.0,1.0,920,0.000482965435518
30.8281587878,74.4774379184,50.0123394006,6.06198084817,1.0,1.0,1.0,921,0.000983768434039
40.8994661909,43.9944957101,170.585314606,5.7976183728,1.0,1.0,1.0,922,9.26788427262e-05
29.637040697,76.5641781296,40.5112448962,5.88283643192,1.0,1.0,1.0,923,0.000994731337901
25.4631794858,68.9884209596,44.2899259862,4.8510370098,1.0,1.0,1.0,924,0.000660800956757
29.8091788605,39.0170803745,88.7019774062,3.82988352577,1.0,1.0,1.0,925,0.000996629636991
30.1561589686,6.79754469586,21.8123523157,0.728433814677,1.0,1.0,1.0,926,0.00099686939679
33.2427744923,26.4941885559,90.0431471153,3.02649707873,1.0,1.0,1.0,927,0.000808188844375
32.6054196702,48.3307368968,107.748589896,4.97062931668,1.0,1.0,1.0,928,0.000870739842981
28.7662395759,55.6782575815,78.6402446674,4.84848739259,1.0,1.0,1.0,929,0.00096745042373
26.105564442,25.6310148213,54.2429806257,2.30460912302,1.0,1.0,1.0,930,0.000736401076606
31.8600079413,16.1484859351,55.3422863362,1.80839747696,1.0,1.0,1.0,931,0.000930679427688
29.0123183911,71.7944188944,50.981768285,5.62449159515,1.0,1.0,1.0,932,0.000978085586965
24.4215216671,83.7521744517,13.1676234303,4.9543814869,1.0,1.0,1.0,933,0.000535242046232
36.4240972121,47.0552145229,135.030838627,5.44139281131,1.0,1.0,1.0,934,0.000436909892356
32.4965835287,18.7343426826,65.5521516873,2.13005610762,1.0,1.0,1.0,935,0.000880463868018
32.3831031861,26.7845861292,86.0948272066,2.97817089251,1.0,1.0,1.0,936,0.000890269175822
34.6262848185,6.47125382011,27.4019726103,0.796437828482,1.0,1.0,1.0,937,0.000650055181049
30.3720972694,78.1439045428,37.8532840795,6.066155192,1.0,1.0,1.0,938,0.000994597716215
34.4833864033,14.4200865201,58.529149398,1.75252616153,1.0,1.0,1.0,939,0.000667201703884
29.9760710517,51.1213178109,89.6051027353,4.76238245324,1.0,1.0,1.0,940,0.00099734427946
22.5141838817,26.9244177132,41.7646836571,2.08056203787,1.0,1.0,1.0,941,0.000325173413006
28.8010700492,49.3342402681,83.6761424642,4.45842855712,1.0,1.0,1.0,942,0.000969091289159
29.9682268826,57.1136312308,83.5709087548,5.13587562737,1.0,1.0,1.0,943,0.000997335563977
32.9172171074,71.3793443484,66.9113643865,6.36614518695,1.0,1.0,1.0,944,0.000841263025731
23.7753498263,21.5137020909,39.3580643998,1.77938465115,1.0,1.0,1.0,945,0.000459519823333
24.5988198204,5.87966637706,12.5837259599,0.514263537429,1.0,1.0,1.0,946,0.000556491853056
26.8398525244,15.9508506234,38.8462594438,1.50529213069,1.0,1.0,1.0,947,0.00081678576285
26.8828104162,77.0014916528,32.3235355414,5.3457067664,1.0,1.0,1.0,948,0.000821202771132
33.0971673354,74.911205878,56.1886724425,6.52165201824,1.0,1.0,1.0,949,0.000823248885591
26.639038739,52.7930481657,69.7493283009,4.32996673768,1.0,1.0,1.0,950,0.000795671383413
31.7003495753,53.0413486734,98.5288542121,5.16954818464,1.0,1.0,1.0,951,0.000941320525771
29.9282309333,58.2029341285,81.861973463,5.19114130195,1.0,1.0,1.0,952,0.000997252962722
30.9238384392,19.0297020632,60.1559244662,2.05774962273,1.0,1.0,1.0,953,0.000980475765064
34.9335372982,78.152955415,50.0410718213,6.97743332272,1.0,1.0,1.0,954,0.000612967350194
28.7898892936,38.5016422238,82.4106982327,3.6577088284,1.0,1.0,1.0,955,0.000968569382309
33.7092581105,35.6510823105,109.830830674,4.00966577335,1.0,1.0,1.0,956,0.00075743336237
29.0165627049,46.5134166464,85.7945208148,4.29643826014,1.0,1.0,1.0,957,0.000978249254862
28.1255531921,8.75727770938,24.2922440819,0.873894956005,1.0,1.0,1.0,958,0.0009296762999
38.6748633496,18.3026694351,91.0114588907,2.47863797216,1.0,1.0,1.0,959,0.000221415802923
25.5058370689,64.0426894042,52.249102712,4.68016710036,1.0,1.0,1.0,960,0.000665911959341
33.7104884952,53.2521683649,111.181170505,5.51253484569,1.0,1.0,1.0,962,0.000757295080649
22.5552287792,24.6279292041,39.3302356808,1.91822533941,1.0,1.0,1.0,963,0.000329183421333
34.9126174352,36.1436490042,118.480427025,4.20242269931,1.0,1.0,1.0,964,0.00061549774157
23.3065854401,11.623893717,21.8779975319,0.958359230879,1.0,1.0,1.0,961,0.000407105150959
29.2095557864,28.0954988168,72.3387579704,2.80735174432,1.0,1.0,1.0,965,0.000984970248902
36.8775618351,33.4538173556,127.651686971,4.14883604881,1.0,1.0,1.0,966,0.000387257691811
32.9370061366,62.5236722961,90.6264949379,5.96362496869,1.0,1.0,1.0,967,0.000839316085872
31.4018694234,28.7697370033,84.8993947931,3.08437333289,1.0,1.0,1.0,968,0.000958915271455
38.1908459993,50.3123707057,146.279106029,5.99781354391,1.0,1.0,1.0,969,0.000260683835283
28.6898528101,43.084031967,83.8028053571,3.99942552405,1.0,1.0,1.0,970,0.000963697804317
38.4292127515,58.0936929335,135.226389453,6.65777101608,1.0,1.0,1.0,971,0.000240826058863
24.4847166241,79.9463794741,21.0301631771,4.92015289894,1.0,1.0,1.0,972,0.000542799747799
29.7963421396,63.6057675766,72.1498680807,5.44699338122,1.0,1.0,1.0,973,0.000996528707104
26.9345925307,22.1952301304,51.7857190108,2.07651255446,1.0,1.0,1.0,974,0.000826477768553
30.5001882226,7.49465053959,24.5511830753,0.811887776373,1.0,1.0,1.0,975,0.000992377632224
25.068926379,25.9811238062,50.5072607389,2.24123883024,1.0,1.0,1.0,976,0.000613265364191
35.0038225532,52.6062340028,120.646275797,5.67548193233,1.0,1.0,1.0,977,0.00060446433841
35.1057402493,9.11406476146,39.3367708056,1.1348500056,1.0,1.0,1.0,978,0.000592135685899
38.4894805686,44.7092997561,151.159575925,5.52606876584,1.0,1.0,1.0,979,0.000235964618262
24.91700554,52.7474280558,61.0501800613,4.04761413624,1.0,1.0,1.0,980,0.000594886614808
31.5712254063,31.7395109187,91.0057155925,3.38944965828,1.0,1.0,1.0,981,0.000949307234845
29.6768877936,66.672976497,65.3548657163,5.56144707981,1.0,1.0,1.0,982,0.000995275365079
27.9973586574,13.5278604199,36.381678959,1.33654908941,1.0,1.0,1.0,983,0.000920480697349
28.094171608,11.0110224797,30.1991803737,1.09508693423,1.0,1.0,1.0,984,0.00092747314553
28.8981762369,63.2551005618,68.4914389977,5.26665728292,1.0,1.0,1.0,985,0.000973431215641
32.6931013547,44.6393053326,109.056546854,4.6880662531,1.0,1.0,1.0,986,0.000862686691604
31.2445662461,60.0721915567,86.1429738426,5.52617354807,1.0,1.0,1.0,987,0.000966932389125
29.4938194558,39.78618699,87.2978198314,3.85179929043,1.0,1.0,1.0,988,0.000992257949068
22.8351569739,24.7121627302,40.4144696056,1.94825794864,1.0,1.0,1.0,989,0.000357240050395
22.8986773644,70.5281854201,33.6308885548,4.40591855784,1.0,1.0,1.0,990,0.000363773642947
15.8582205258,68.9532704055,17.2020103096,3.02046618853,1.0,1.0,1.0,991,1.82708874565e-05
39.2400388499,60.5757173094,134.464180548,6.97516260859,1.0,1.0,1.0,992,0.000180827062496
17.2066975617,26.7716115205,24.2990858863,1.58173527291,1.0,1.0,1.0,993,3.77783328054e-05
23.679407422,52.2184533177,55.4090336203,3.8194032248,1.0,1.0,1.0,994,0.000448590151013
27.5856857008,33.8779119097,71.8712135831,3.13815373941,1.0,1.0,1.0,995,0.00088760711493
34.3423279888,12.3265655915,50.1993757888,1.49622778928,1.0,1.0,1.0,996,0.000684022786323
38.8778923089,78.3850859649,60.832920975,7.77179283437,1.0,1.0,1.0,997,0.000206183807561
34.0323414158,15.9454905267,62.4370032635,1.90805250238,1.0,1.0,1.0,998,0.000720475875423
32.4871948501,81.0189880794,33.2119052356,6.54875633602,1.0,1.0,1.0,999,0.000881288211013
30.2670912772,40.680461944,92.4186666222,4.02638692269,1.0,1.0,1.0,1000,0.000995933733404
