0000582,0000583,0000597,0000596,0000200,0000579,0000578,0000575,20508701,20508801,failureTemp,0000588,timeof_692,timeof_578,timeof_591,time,timeof_672,cntrlvar_67,timeof_679
20754.5204846,26660.3250437,8183.43362775,2518.6168931,16193.0239722,3687.30105699,1922.40720459,26516.9256804,326.096567925,17121.1699124,1901.93372447,9518.11556439,-1.0,18115.0,-1.0,18115.5,18115.0,1010.6,-1.0
13649.6901803,15456.3646413,13468.9932167,718.475650867,10351.3784541,19324.995925,13825.7919312,10756.7191088,208.205799661,15205.0620238,2214.77278724,5771.91480305,-1.0,24177.0,-1.0,24177.2,24177.0,981.55,-1.0
19054.2131668,6872.38655355,6626.5698841,17441.4506143,5326.94411675,3811.52395252,19387.4972743,3226.00422146,92.9264227529,18269.5486661,1971.40259346,4193.39602249,-1.0,-1.0,-1.0,9138.54,9138.5,1011.7,9138.5
16985.5096088,21027.1203752,19303.0191706,3949.40897096,3061.8293444,23892.2720684,2014.99379587,27336.3777446,340.640825755,19709.6964369,2352.79347876,19800.6032757,-1.0,5076.8,-1.0,5076.87,5076.8,1007.8,-1.0
2790.96379751,14927.3469051,1296.63808274,19832.962871,20152.9122982,11186.5782738,4614.18603195,11166.0675803,86.2256162798,15767.4140754,2130.97878804,1987.15036979,-1.0,24767.0,-1.0,24767.2,24767.0,790.52,-1.0
4294.2502786,9240.07348895,18251.7252696,19200.4174964,21243.7392047,14142.6380166,14756.1390978,20364.6632298,158.941456037,18708.7684111,1817.09261913,6974.17023482,-1.0,36000.0,-1.0,35999.9,36000.0,1018.6,-1.0
10434.2863742,28179.2292661,27383.7490084,27893.9879371,17747.3800325,17852.3247615,26071.1456435,11478.5531072,249.909499076,17188.1208638,2124.0494593,10625.8680409,-1.0,-1.0,-1.0,37817.9,-1.0,2124.1,-1.0
1909.45361439,14732.8432829,8365.96498278,12693.4934751,18863.2741711,14757.0024469,21131.0523798,26821.7490248,21.1070484092,20283.7148135,2218.81481713,19785.4568489,31604.0,-1.0,-1.0,33620.4,33620.0,749.72,33620.0
5083.70926747,24352.5181124,14556.4847275,22068.3028924,1208.63206558,1587.91855514,23888.8703905,7224.01551571,340.289578656,21307.6259548,2067.5198958,23824.3977006,-1.0,-1.0,-1.0,2796.61,2796.6,1015.1,2796.6
4808.34718851,19375.6044743,2423.68348751,20546.8295945,4435.51389188,15680.7735872,15461.1554008,24102.907635,2.03438730103,16924.2001355,2306.5326033,961.031626265,-1.0,-1.0,-1.0,17716.2,-1.0,2306.6,-1.0
7775.55850844,25583.205181,11821.0702815,17065.4716846,1891.96686898,1089.52447227,16366.2556165,24829.6716059,67.9756904334,19159.1070204,2479.27119167,24059.1922471,-1.0,-1.0,-1.0,2981.57,2981.5,1017.0,2981.5
26203.1807197,16103.4873515,24651.1725608,8316.46182453,4568.02007507,11485.096912,10098.1976681,17866.878034,330.711736114,15510.6438137,2121.50581629,4240.77815355,-1.0,14666.0,-1.0,14666.3,14666.0,1030.6,-1.0
10094.8953076,17929.7971608,19443.0728446,27572.0845277,6554.38195328,18187.2083612,22329.3564645,1077.96006191,38.5440987528,18426.9103208,2323.90910437,14252.9961876,-1.0,-1.0,-1.0,24741.7,24742.0,999.6,24742.0
24486.8435501,13998.6567551,20580.5408398,14353.5606001,19074.4630342,5658.11384292,10208.2138714,16668.2604795,308.250137688,17053.5477817,1878.3941844,7377.64730752,-1.0,-1.0,-1.0,24732.6,24733.0,993.54,24733.0
1013.42517495,1301.07971666,19864.2685028,28376.5475558,226.112638508,19008.1829044,28423.6298176,16026.4242943,311.487810828,15687.9636137,1915.47948891,12801.4798294,-1.0,-1.0,-1.0,8641.68,-1.0,1915.5,-1.0
5018.93631153,11846.1456858,7013.98963161,23977.1780072,16399.1794997,27522.7004165,26297.2301577,22634.7473673,139.247597742,14873.602455,2082.97002399,8199.28127593,-1.0,42696.0,-1.0,42696.5,42696.0,1245.3,-1.0
22850.527484,20370.2592652,26210.7353274,5546.64133894,19690.6573941,11001.7752612,23623.5899541,5969.11445304,185.514114127,15006.1643991,2567.36887645,1638.81000588,-1.0,-1.0,-1.0,30692.5,30692.0,1011.5,30692.0
26928.8726183,23710.6230284,14045.9862678,16602.7489854,9496.27948866,19637.4934474,7017.03306138,19217.1992451,46.8342225664,20485.406237,1966.64617617,14860.447792,-1.0,16513.0,-1.0,16513.4,16513.0,1002.5,-1.0
28391.3809399,19761.6111602,23190.9530743,13057.3446987,22549.4041717,26845.0112285,16166.5131658,7082.25346137,195.646880078,15939.9795043,2459.45635369,1203.10721103,-1.0,38716.0,-1.0,38716.0,38716.0,1013.9,-1.0
21008.8098623,22854.19927,5409.1887499,5625.99311572,24017.0484084,14749.2166473,8696.37879433,12500.9700756,347.073202519,20452.2139219,2409.66388124,7165.68118651,-1.0,32713.0,-1.0,32713.5,32713.0,742.07,-1.0
12007.3977521,16452.803833,4097.76097439,12308.2171121,21372.4257379,28200.2318792,10182.3347199,4299.86877582,146.457363264,14880.6960401,2461.32836533,16906.9663273,30215.0,31555.0,-1.0,31554.8,31555.0,750.97,-1.0
18935.1102636,12217.222001,28111.2160528,7001.45101624,13751.7691055,20081.2171906,24631.5514911,18723.148375,77.575831182,16039.2720739,2281.8521777,17518.6694598,-1.0,-1.0,-1.0,36397.1,36397.0,1198.4,-1.0
10917.3590904,5402.34904875,11832.2653356,17476.3873915,19528.8901953,1024.04580367,23228.0513181,18809.4114417,259.923889867,16418.8502177,2131.07086953,16641.8227158,-1.0,-1.0,-1.0,20553.0,20553.0,1000.0,20553.0
28766.7872487,28258.5923462,23577.2338803,5751.24585506,562.341340686,4473.41408502,17458.2634842,4815.49226869,46.9470610033,15898.1486962,2179.80677768,4661.02262741,-1.0,-1.0,-1.0,5035.82,5035.8,1010.2,5035.8
9169.62789099,9167.34171542,5094.24992682,28263.344649,14673.3141634,17946.1302403,25892.6442087,22352.7886253,63.6988836105,16920.2266126,1858.69755521,6409.01031023,-1.0,40566.0,-1.0,40566.0,40566.0,831.26,-1.0
16359.5646623,18973.2752247,1894.34999395,22180.6692862,20485.6428792,17540.132017,24830.7619659,5577.2349765,258.902577725,14939.7812249,2374.67082145,5538.47213126,31601.0,-1.0,-1.0,38025.8,38026.0,750.02,38026.0
10396.4258492,8218.02883583,26960.4127031,6056.47257433,7271.52783028,4990.85918798,26427.3935917,17325.0248944,184.761230066,17832.6603674,2014.36542727,25626.5249497,-1.0,-1.0,-1.0,12262.4,12262.0,1016.4,12262.0
20642.050013,26039.3714296,22940.3270188,14132.2393017,10536.7943075,406.908357521,8365.65908437,24453.3955463,184.683529839,14522.7805073,2197.61645891,828.766913095,-1.0,-1.0,-1.0,10943.8,10944.0,1013.6,10944.0
22428.2624249,6071.01983328,16045.166273,11934.1176985,23492.3162006,5034.22163949,10709.5245208,717.360731714,106.594643493,17881.3764987,2054.82797372,16246.8244916,-1.0,-1.0,-1.0,28526.6,28527.0,1005.2,28527.0
12918.8873252,27660.2920887,3110.63407032,24285.5372652,4394.62205007,7587.28443402,12612.1134389,9377.0113663,173.338768129,19129.7343513,2047.01370443,27424.0622442,-1.0,-1.0,-1.0,11982.0,11982.0,824.77,11982.0
10043.8426625,24463.2432593,11655.7024754,15316.3944821,17263.6607564,17404.1121897,13981.400848,4380.39981524,6.36734918326,17339.0699337,2119.83708738,22278.6918075,-1.0,31245.0,-1.0,31245.1,31245.0,849.49,-1.0
14440.6070494,5185.31725165,14394.3857431,18120.672755,20213.715082,26713.0022208,20045.5350018,9091.35706461,233.369019308,18051.9053263,2594.06470627,1269.08009552,36543.0,-1.0,-1.0,38557.7,-1.0,2594.1,-1.0
8633.39396598,2247.56800243,20675.8864267,1473.76761822,21038.2705864,26011.9914158,868.113564113,2542.22403956,195.034518381,17095.3250351,2089.37404538,12622.6424577,-1.0,21906.0,-1.0,21906.4,21906.0,995.11,-1.0
5755.83008204,11358.8839274,25573.2813837,13923.4776902,18490.5524102,28219.4562779,11950.6375185,10080.8009013,345.143055876,20103.3949219,2433.11057899,5006.34931408,-1.0,30441.0,-1.0,30441.2,30441.0,1018.6,-1.0
21936.7599462,21411.3047723,21084.5805679,20444.0050158,2877.71203922,7010.8781247,19332.9948251,2941.05137259,48.3959142568,18500.9014944,1903.1550035,5272.23116239,-1.0,-1.0,-1.0,11091.1,11091.0,1016.2,11091.0
4815.23344033,19616.1292848,21007.9179182,25090.6187925,8421.99685106,28324.6153856,9107.1067858,6999.45910558,299.782592814,16077.9729875,2233.0935746,1346.71675416,-1.0,17529.0,-1.0,17529.2,17529.0,993.66,-1.0
23870.2139321,4321.9479837,21857.6285123,6220.23436171,7967.78216449,5241.73645324,10695.9992404,22431.9333045,8.00681693106,21154.1204135,2255.78521059,27377.3529699,-1.0,-1.0,-1.0,13209.6,13210.0,1002.6,13210.0
6366.55042713,614.431165225,18735.533434,18908.8262448,18342.7492863,26911.721651,17510.3601592,2764.1496271,291.105713703,20927.3664663,2272.44095733,19088.3855099,34653.0,35853.0,-1.0,35853.2,35853.0,1844.3,-1.0
28303.7283486,21044.3012156,19320.9801236,24074.1918036,12017.8523803,21868.5176678,26541.2407304,9021.44910628,204.573101159,21300.6052457,1872.99586864,4730.99437792,-1.0,-1.0,-1.0,33879.0,-1.0,1873.0,-1.0
12647.8314659,20461.2217455,450.661383079,12505.180642,21633.1816462,25190.6370473,19396.2383807,2297.98711606,215.457326056,18235.4002494,1856.16942991,16053.5951908,-1.0,-1.0,-1.0,38253.0,38253.0,1297.3,-1.0
10309.7961395,11946.6579918,18061.9024549,779.784663061,1076.90695036,8314.18529334,2281.98267369,7009.49997499,83.1020583999,19750.6971509,2222.42118426,24221.3643054,-1.0,3358.9,-1.0,3358.95,3358.9,1011.3,-1.0
22028.2668147,11499.3455522,14756.7217013,7224.71002155,4362.89925924,19283.0639856,20372.1571038,5366.6714775,209.84061528,14784.9467709,2114.20897546,8909.57331465,-1.0,-1.0,-1.0,21008.4,-1.0,2114.2,-1.0
2945.75659332,4794.80638578,20180.1804665,19780.185979,8627.16170498,8257.66172388,15986.7847803,26116.5607235,278.02886186,20442.1178445,2002.6594479,9254.19903099,-1.0,-1.0,-1.0,16884.9,16885.0,992.43,16885.0
11525.0626015,1180.39598328,22877.3636434,6484.16237998,5384.44543431,27277.255261,24308.3721172,19168.345688,57.7893717918,16868.7237654,1862.31529809,964.065547261,-1.0,-1.0,-1.0,19002.8,-1.0,1862.3,-1.0
7235.23304681,3549.64058403,7431.25239521,9927.28078958,15015.1209458,16497.2797969,4125.58471644,10049.5374936,323.74928122,16770.52089,2113.34711537,1620.27033549,-1.0,19141.0,-1.0,19140.8,19141.0,1018.6,-1.0
5377.79569793,6601.04434694,17638.4566608,18612.5653207,17061.3157019,23471.9542802,9405.35673657,19443.8868714,145.712747557,17023.7051016,2231.60054337,22928.4718901,-1.0,26467.0,-1.0,26466.7,26467.0,1011.6,-1.0
11686.7708251,16024.3701674,8819.58830677,24019.7715256,19507.1658475,13617.0196956,15185.2810536,27018.2582642,110.906679152,17697.2602289,2074.55500466,4315.4364127,-1.0,-1.0,-1.0,31778.2,-1.0,2074.6,-1.0
5591.19282056,22522.5398344,7107.60766516,17346.6478944,13987.8182633,26839.2274965,12602.7031802,10518.5369146,169.997191927,16830.7673621,2247.63967765,24610.3359922,22102.0,26591.0,-1.0,26590.6,26591.0,750.37,-1.0
17508.4574473,20711.3190279,23155.5775141,5281.89258732,24773.4628516,3653.22407207,7946.5058995,6898.40192854,187.347202444,15825.9568308,2563.66038939,2719.16141775,-1.0,32720.0,-1.0,32720.0,32720.0,1018.4,-1.0
4682.75797196,3861.03662684,23940.3303293,6624.99669389,24495.0577653,21220.5881994,6181.97642105,20204.4592429,144.206883583,19334.3394049,2099.79905541,11261.5954259,-1.0,30677.0,-1.0,30677.1,30677.0,988.87,-1.0
11448.2413704,5484.57101875,4564.55613458,8033.5217678,27992.2129483,13429.4870006,26355.3066266,12158.6199252,300.71211814,14775.30969,2449.21615871,7673.84775678,-1.0,-1.0,-1.0,43779.6,43780.0,816.77,-1.0
24499.5943086,15020.8397207,17387.9017738,14552.4183272,1364.4304492,4186.82194911,19065.1702682,17398.2256319,7.58588222557,18687.3892042,2206.78895349,685.692793379,-1.0,-1.0,-1.0,15978.5,-1.0,2206.8,-1.0
19003.5931883,3767.94443549,4435.24057295,5284.40388856,22122.2164798,17448.6364314,6788.25466476,2958.20556596,271.948743875,20393.6320238,1801.74480341,1611.34909385,-1.0,28910.0,-1.0,28910.5,28910.0,893.26,-1.0
1106.58098687,17649.9935172,911.351783402,15178.9897048,9669.20749568,18049.8241707,18557.9460079,18729.9983367,249.395580943,19489.1834758,2534.73223373,263.882921592,-1.0,-1.0,-1.0,16731.9,-1.0,2534.8,-1.0
26483.5327532,26250.5210581,8063.62677726,19344.0685142,16184.4666764,14008.0442354,16579.2000727,22026.3885668,99.3713384422,18732.5133273,2396.47026427,1710.76101283,-1.0,-1.0,-1.0,31686.8,-1.0,2396.5,-1.0
8115.92847159,10127.4114016,834.949445793,7503.92443849,5554.12423307,6021.13920239,11848.5718373,22180.7250783,227.588277828,21000.3015916,1896.33111628,17480.5547765,-1.0,-1.0,-1.0,11575.3,11575.0,818.01,11575.0
25131.9882721,25812.8703177,20432.2231722,26680.1367635,1064.62272373,15870.0167494,582.169938928,27225.6877385,62.023355446,21201.4444239,1836.87293273,7937.2019246,-1.0,1646.8,-1.0,1646.84,1646.8,992.65,-1.0
21600.5023002,14237.5965519,28030.8472002,6760.69751274,10745.1747711,9568.57249639,20354.6276632,17674.6574827,293.086165024,18126.1589297,2521.30582068,9893.10512442,-1.0,-1.0,-1.0,20313.8,20314.0,1014.6,20314.0
9269.95186664,21832.7068138,3946.02435,10980.2073,14929.5625693,26956.0256467,14180.7786062,19759.1101245,217.149392232,17367.6562271,1952.69998071,6171.37606507,-1.0,29110.0,-1.0,29110.4,29110.0,824.35,-1.0
7068.19530815,12000.875417,11341.7200386,25115.6555349,3375.29689179,16458.6386532,15159.937167,28157.3236067,305.695876893,16825.6038499,1928.87728622,4981.88565156,-1.0,-1.0,-1.0,18207.0,-1.0,876.29,-1.0
23307.553287,12435.4301958,7939.44236734,21766.9377216,2226.65537692,24573.9035125,23552.5755213,25738.4391317,171.011703444,15682.1219983,2479.14875647,25432.5761522,-1.0,25779.0,-1.0,25779.3,25779.0,838.56,-1.0
25601.9853287,6722.71864365,1328.12223374,17480.9966212,18236.5000121,21306.5535113,22278.1939661,11082.2794201,156.331465608,14554.9059195,2144.62959002,27758.5320366,-1.0,40515.0,-1.0,40514.7,40515.0,2092.2,-1.0
18247.6189581,10043.9018492,1585.45384239,16411.9763509,2241.50266831,18216.2928343,5296.41501134,9265.47159437,334.983356138,17492.6221552,2541.3924334,28082.0176272,-1.0,7537.9,-1.0,7537.96,7537.9,840.75,-1.0
19787.1532743,9750.56283113,16129.9578838,13925.2912052,7645.02034809,11062.1624234,3277.07471096,15677.4388784,7.54752501332,18695.3187264,1904.72526374,12667.4708772,-1.0,10922.0,-1.0,10922.1,10922.0,1012.6,-1.0
21190.0101067,12805.3867147,6064.93952311,4436.30285624,10106.8802564,21376.8809693,8863.50459619,23401.379247,287.829870504,17184.9981307,2123.01767269,22668.2890128,-1.0,18970.0,-1.0,18970.4,18970.0,842.05,-1.0
23487.4584435,899.508077173,15909.9071437,10257.0967692,6393.82936205,5446.45719675,7204.7839314,26606.9198116,337.799639125,15346.1127072,2007.57098013,26157.7986084,-1.0,-1.0,-1.0,11840.3,11840.0,997.5,11840.0
28543.9432094,8846.41358703,5567.86166083,23284.1330087,3264.48164246,20331.165485,10664.4161369,23000.7410259,318.527030603,19148.8497863,2007.28730598,4594.55961708,-1.0,-1.0,-1.0,13144.0,-1.0,2007.3,-1.0
21274.4185881,21587.3870701,4935.99097284,15534.1409715,2360.08184602,15393.2951627,2031.96946252,10654.5017626,25.3687004796,19989.0964951,1931.54981569,14018.6223089,-1.0,4392.1,-1.0,4392.1,4392.1,1010.8,-1.0
13645.3790448,5467.30517659,20988.4280669,1314.99655381,17372.1321453,4396.37955716,6583.44573821,2130.69588746,15.0742491912,20516.3671074,2503.26381911,27882.9269945,-1.0,-1.0,-1.0,21768.6,21769.0,1010.1,21769.0
1960.02870485,18540.5947296,14355.6872168,27944.1791184,23042.6196399,16240.4549087,20182.6700692,24220.4351163,103.703203477,19409.6181738,1962.24611923,23620.5319453,39016.0,-1.0,-1.0,39283.1,39283.0,775.29,39283.0
7547.50859501,20374.0871858,19472.0890849,11513.1565188,20720.9828122,9098.72066454,7113.39451409,4191.43048458,236.406289017,19488.567148,1877.93981343,14867.2334062,-1.0,27834.0,-1.0,27834.4,27834.0,998.04,-1.0
636.66460755,13412.1076065,9922.94362089,18598.7595315,24638.2856013,7351.37085667,8347.67621187,16955.9766955,328.440613588,15520.5788067,1978.19104303,23301.2305938,-1.0,-1.0,-1.0,31989.7,31990.0,1007.1,31990.0
14347.510848,5017.80758979,6642.93623322,21819.3040672,8355.70800594,1388.72214448,28650.6374503,16308.6983512,322.764336872,19235.6766703,2498.79718945,15055.4263989,-1.0,-1.0,-1.0,9744.51,9744.5,1013.0,9744.4
15425.2537116,19322.4795098,9593.37915178,15339.9710399,10632.0537954,23384.0725414,13443.1577362,13787.0958448,159.447015608,14942.8245311,2338.08391254,28178.7048818,-1.0,24075.0,-1.0,24075.3,24075.0,815.95,-1.0
22384.7621685,27563.384744,2591.63745774,15106.6480846,26466.263714,13374.1503083,16898.7585913,25070.984552,253.371964491,17878.4188045,2524.06891294,26881.3911968,34310.0,-1.0,-1.0,39840.5,39840.0,750.36,39840.0
25986.2722991,18590.3063699,25023.7380098,13183.4712499,10553.2966278,20145.2334411,725.334256777,13293.0564771,273.849667269,19806.0620934,2328.9841964,12885.2844229,-1.0,11279.0,-1.0,11278.7,11279.0,996.06,-1.0
6041.43110192,3553.00994703,1832.72125731,22969.5680208,8831.65136424,7309.52613843,27433.6001208,9058.69625404,194.333266201,20174.3175529,2582.16848702,7149.63071503,-1.0,-1.0,-1.0,25040.1,25040.0,847.66,25040.0
20119.116851,23995.8665186,9886.08860378,25106.6310108,9375.76574723,1098.69988256,25266.7167667,28350.0831496,207.411695712,14786.885343,2321.2750915,15553.7470493,-1.0,-1.0,-1.0,10474.5,10475.0,1006.8,10474.0
7337.99048295,12792.8595804,4669.19186286,12494.3272248,21989.4825391,10215.1208069,27667.6975688,3492.90998637,84.9854208719,14486.8175483,2233.45160984,3374.51600505,-1.0,-1.0,-1.0,29303.9,-1.0,879.55,-1.0
13785.4633919,25344.6602072,13899.5986224,25890.8682211,22107.8132031,18682.9840342,17324.8783906,17968.9715037,257.235641046,14839.612701,2325.39448157,24260.0969341,-1.0,39433.0,-1.0,39432.7,39433.0,813.72,-1.0
26969.9102542,10910.813315,6445.14384693,27551.5112737,20105.0983256,20796.7339005,15289.2242576,15302.9851531,328.419803166,19149.8648293,2248.17122823,5619.69015827,-1.0,35394.0,-1.0,35394.4,35394.0,842.84,-1.0
17101.6032537,12769.7792149,17987.5458916,23448.7435371,16448.3515001,2819.91963397,12109.4454477,24090.0269643,140.112465756,21352.9425173,1923.64697061,2801.01096646,-1.0,28558.0,-1.0,28557.9,28558.0,1237.5,-1.0
25976.7598182,17606.3725151,23727.8926681,22634.8383342,8538.15987394,4790.45386753,6086.32995937,17491.276665,184.358445967,18793.4634416,1864.56498727,21135.6905928,-1.0,-1.0,-1.0,13328.7,13329.0,1004.8,13329.0
10314.8738304,14691.9126277,8856.35789212,8085.24366232,19718.6244641,10271.4880844,23757.9396278,3280.24046352,62.9577690645,20472.2873703,1957.10032469,18902.35867,-1.0,-1.0,-1.0,29990.2,29990.0,885.87,29990.0
276.688020082,15073.8386693,5662.66585468,9614.41644388,28588.1059182,1776.9587416,6068.07634961,22271.0340878,126.854299417,18919.0017897,2454.92474151,13475.4760864,-1.0,-1.0,-1.0,30365.1,30365.0,866.92,30365.0
16874.8092562,5204.32840774,9247.37506727,11891.0775571,13378.1342453,14953.1814505,10342.4898813,24559.2768013,13.4984116187,20106.5896678,2595.26079212,19423.1630077,-1.0,23721.0,-1.0,23720.7,23721.0,899.25,-1.0
3026.83171012,3254.75408684,3711.65679727,19425.8687116,10323.5451112,1796.37538656,15919.3779545,1195.74876653,171.532788415,18016.9842304,2091.31419666,1924.17160135,-1.0,-1.0,-1.0,12120.0,12120.0,1014.4,12120.0
8737.88538057,28588.0457626,2263.81134379,17187.0031363,11798.0881,28189.7799721,18452.399226,16765.7240233,235.206026884,20343.1806079,1991.79693176,11021.6693835,-1.0,30250.0,-1.0,30250.5,30251.0,831.43,-1.0
4828.32384228,22028.6078911,18399.302706,15463.3561815,22938.5926724,2058.04399542,6817.93167214,24744.1383552,61.9837207633,18252.4174937,2231.44344615,26804.15871,-1.0,-1.0,-1.0,24996.7,24997.0,1007.2,24997.0
14478.174158,22920.1516176,7345.06571278,23294.6831657,22508.9894955,4372.6486244,21118.3487023,6894.4871766,183.223179507,16700.9015705,1840.54938705,10654.6463104,-1.0,-1.0,-1.0,26881.7,26882.0,1002.0,26882.0
10151.2459376,1978.08430663,21321.4979773,9138.77994383,12938.5975114,768.563233038,1269.96149414,15290.5182415,99.4654833224,18770.4188152,2343.65191141,19318.619058,-1.0,-1.0,-1.0,13707.2,13707.0,994.71,13707.0
26044.5507126,2574.04883997,14544.9939771,6068.94453643,10212.1115297,20191.2476561,6697.79479996,14370.3145211,106.008450415,20396.4423193,2551.09338095,11657.6749695,-1.0,16910.0,-1.0,16910.0,16910.0,1009.7,-1.0
4354.69321201,26836.2921834,10656.5194243,12808.3058094,15185.0939398,1559.9869098,10192.2138019,2755.5922602,324.193201318,16558.5523291,2314.61262451,12193.7113078,-1.0,-1.0,-1.0,16745.2,16745.0,1010.2,16745.0
27555.4298658,19639.7269547,15809.1748834,10400.7663637,21984.6853421,9492.57620717,9672.02847473,21523.6976054,52.1016950273,18603.7557057,1811.94052905,9707.5111021,-1.0,-1.0,-1.0,31477.3,31477.0,1007.2,31477.0
28457.7316709,168.856243181,15113.3493468,12876.0118973,1228.60113863,9650.8115757,25490.4661334,4497.37315954,31.1921497777,19888.742332,2213.61873476,3418.99307611,-1.0,-1.0,-1.0,10879.5,10879.0,1034.2,10879.0
20992.261368,5902.61144251,9046.45487411,2446.22681494,17054.3373222,28581.0579227,24491.4933711,24252.7927969,70.1397047003,16842.2929793,2551.25017355,14764.9789269,-1.0,-1.0,-1.0,31889.8,31890.0,755.45,-1.0
3841.86987361,17577.616519,11403.8885923,1761.86697205,6387.9033221,23960.6974783,531.334293129,14631.1335958,295.661449648,17098.8781859,2224.64953372,28791.1719745,-1.0,6919.2,-1.0,6919.28,6919.3,1008.3,-1.0
12524.6432985,1123.23514681,17527.3265642,24892.3623755,2293.78084788,21605.4979889,14239.8374726,10951.4817681,15.9236606755,14432.2956021,2346.8297105,19214.6524617,16126.0,16534.0,-1.0,16533.7,16534.0,760.88,-1.0
16170.813039,16644.6490152,10376.0091953,2857.24912649,21779.9232265,15396.9441784,24260.2269034,4994.04418557,278.857595218,15345.4981761,2504.43803721,15961.7298093,-1.0,-1.0,-1.0,38131.0,38131.0,783.06,-1.0
21717.4818248,21707.4170393,12985.761407,6215.88781986,8096.5810507,7633.4000345,10529.0541247,16969.183866,177.312096639,18053.9449755,2058.36523897,13887.7705834,-1.0,-1.0,-1.0,15730.1,15730.0,1015.7,15730.0
15101.049165,19228.5879466,22573.259485,19039.2038439,5829.81858583,24655.388144,18368.0420848,15044.5644572,29.788986664,16219.5659511,2531.30041344,23022.4363231,-1.0,24198.0,-1.0,24197.9,24198.0,875.58,-1.0
3605.34539753,11379.6796941,22819.2664396,21184.2746237,1050.43120702,15712.9654367,2164.28446777,599.512131603,231.581987661,17556.0441311,1871.83008631,1229.27752266,-1.0,3214.7,-1.0,3214.77,3214.8,995.98,-1.0
24413.1576081,27843.4584018,19909.5851982,15382.5187555,14452.3408464,6085.17053883,22930.0025275,24495.4240379,37.3546765116,19516.2970219,2033.18661547,23940.7705309,-1.0,-1.0,-1.0,20537.6,20538.0,990.68,20538.0
4411.44103497,8283.13536429,6529.13473988,25633.1279903,26894.7350218,17787.40948,14482.9213126,18314.9681854,342.985065529,14644.4838365,1895.68530378,8654.35263637,-1.0,41378.0,-1.0,41377.7,41378.0,835.96,-1.0
2191.82416104,15041.1199857,14114.0598275,25222.0865258,4278.99872787,24008.5669059,20688.1157522,14026.8311984,71.1448984882,16947.9171374,2038.70016518,12928.1748778,-1.0,24967.0,-1.0,24967.2,24967.0,2016.2,-1.0
20502.0980163,9249.63497748,6136.13753456,5223.1693893,22804.7120476,19725.0840793,14210.1457056,6219.86417903,133.829060965,16983.0418241,2579.1388907,15110.7973966,33664.0,37015.0,-1.0,37014.9,37015.0,750.28,-1.0
2032.47662828,3453.19734143,26687.7237116,26929.9729168,7764.62249957,19817.6100308,9138.66164496,10219.315014,264.394304558,19381.4831502,2090.13311306,8139.30470465,-1.0,16903.0,-1.0,16903.3,16903.0,1164.4,-1.0
25921.1524583,28187.1640224,22197.8936578,25042.7472073,22620.7153006,22274.2919883,12455.6582055,9991.44787719,290.163988549,21093.165021,1822.72628566,6055.33859318,-1.0,35076.0,-1.0,35076.4,35076.0,1018.5,-1.0
15171.5413095,10155.7687978,3306.25230007,28557.0688927,3104.89484938,7448.06957436,15533.4275963,14453.2633606,123.651386918,16603.5027956,2350.25826101,27373.0738915,-1.0,-1.0,-1.0,10553.0,10553.0,829.95,10553.0
26256.1363937,2484.85795878,4886.52170058,14809.0549435,26039.6606742,19385.9727967,1552.07537562,11343.169233,238.67826156,15025.6997814,2396.84332815,24828.7794035,-1.0,27592.0,-1.0,27591.8,27592.0,1006.6,-1.0
23854.5786251,8555.19612381,22931.2461985,7116.41972877,11056.3482864,410.112174397,20127.0166487,25151.1051137,138.941560327,16953.4509234,2182.14926592,21567.0805421,-1.0,-1.0,-1.0,11466.5,11467.0,1013.5,11466.0
18945.0143494,17258.2780205,13216.4406543,27456.5307433,26590.9790922,23635.1166641,16305.8491696,20133.5634033,279.73106539,15731.0021751,1902.89232137,18776.8128244,-1.0,42897.0,-1.0,42896.9,42897.0,780.6,-1.0
3812.26000574,17495.2659648,8260.51356815,8984.95476267,12111.1938295,8143.39158096,5921.1850761,22187.8099351,13.9524376188,17727.824216,2082.95510087,22836.8351062,-1.0,18032.0,-1.0,18032.4,18032.0,863.78,-1.0
6565.74481499,23174.1967388,6896.30920937,9378.6012801,20307.2698646,9935.63578672,11491.1581606,20970.3679576,121.507105914,17652.7843657,2031.54161353,20939.8724296,28700.0,-1.0,-1.0,30243.0,30243.0,749.93,30243.0
3622.22712537,28416.8554205,26415.3062414,10956.1429752,5106.56636477,22414.6293098,5679.68115996,18852.8077922,316.785496429,20857.8872928,2298.67995968,16937.1044681,-1.0,10786.0,-1.0,10786.3,10786.0,845.72,-1.0
27838.3662443,20982.1248826,13645.6698698,3115.97081724,14472.4494423,5466.17640578,16538.3779199,14410.2121243,196.620692691,15912.2823877,2574.53097226,18557.2776982,-1.0,-1.0,-1.0,19938.7,19939.0,994.43,19939.0
13008.0835974,572.066387183,9409.68176032,3194.52719695,14426.2448656,23999.280552,9245.04777869,13756.8314882,26.6490980603,19832.9223103,1819.30458785,14643.4833485,-1.0,23671.0,-1.0,23671.3,23671.0,1011.3,-1.0
3762.12835374,2962.638521,7022.63573287,25631.8293254,22114.8433376,16269.3453773,4982.97017118,10987.1201088,265.854694347,18330.5240829,2227.53542212,18075.9762117,-1.0,27098.0,-1.0,27097.9,27098.0,1004.2,-1.0
